"num","ema_5","ema_20","ema_60","roc_5","roc_20","roc_60","force_5","force_20","force_60","mfm","acdl","target"
0,574.595,586.510,607.925,4.076,-7.724,19.925,-2840785.211,-6146204.480,-978337.191,-0.351,6390240.501,587.140
1,578.777,586.570,607.243,4.038,-6.031,22.211,7026269.066,-3012244.280,-68871.132,-0.674,4335099.232,590.540
2,582.698,586.948,606.696,3.274,-5.192,22.865,6675588.844,-2156389.739,129263.279,0.552,5304204.965,591.500
3,585.632,587.381,606.197,3.229,-4.162,22.958,5048463.603,-1780141.848,183851.799,-0.240,4855424.454,592.210
4,587.825,587.841,605.739,2.395,-1.837,20.822,3769187.705,-1495305.871,217516.851,0.038,4919942.546,594.620
5,590.090,588.487,605.374,1.274,-0.143,16.987,4443556.877,-801248.624,400296.470,-0.881,2802431.918,594.910
6,591.696,589.099,605.031,0.740,1.917,15.863,3121219.041,-679554.148,402796.368,-0.164,2533741.668,590.300
7,591.231,589.213,604.548,-0.203,1.157,14.399,-1250881.943,-1566747.459,61882.261,-0.685,1048720.435,591.710
8,591.391,589.451,604.127,-0.084,-0.813,15.235,-83415.895,-1203103.301,133673.538,0.277,1491347.733,590.800
9,591.194,589.579,603.690,-0.642,-0.005,12.045,-992706.757,-1356263.794,37117.406,0.280,2356864.985,595.060
10,592.483,590.101,603.407,0.025,0.650,12.189,2140946.056,-426309.940,311580.825,0.388,3123252.126,603.070
11,596.012,591.336,603.396,2.163,3.441,14.398,6451404.330,1049750.139,795539.515,0.535,4130352.746,605.490
12,599.171,592.684,603.465,2.329,1.768,14.744,5275332.280,1228172.809,865298.488,0.188,4357651.213,604.230
13,600.857,593.784,603.490,2.273,2.412,14.919,3050187.547,977860.930,791023.064,0.108,4478007.022,602.380
14,601.365,594.603,603.454,1.230,3.482,14.604,1288446.098,671870.670,691807.987,0.346,4895770.910,598.920
15,600.550,595.014,603.305,-0.688,7.776,14.659,-369042.988,257023.829,548338.179,-0.689,4161713.941,601.000
16,600.700,595.584,603.229,-0.742,6.494,11.662,461048.621,434567.449,599908.463,0.192,4357496.580,598.860
17,600.087,595.896,603.086,-0.889,4.729,12.073,-398462.606,191514.829,510813.593,-0.254,4106359.778,593.970
18,598.048,595.713,602.787,-1.396,3.660,12.068,-2778219.907,-544604.155,246926.770,-0.393,3500872.752,604.350
19,600.149,596.535,602.838,0.907,4.494,12.678,6335202.955,1846505.638,1044143.882,0.728,5222988.689,602.120
20,600.806,597.067,602.815,0.186,2.551,11.744,2866514.380,1282946.742,876438.746,-0.340,4602439.524,609.070
21,603.560,598.210,603.020,1.705,3.138,12.501,7777330.837,2836853.124,1424718.254,0.755,6513924.543,613.500
22,606.874,599.666,603.364,3.288,3.719,12.921,8224127.118,3435030.891,1676947.809,-0.177,6150428.066,616.440
23,610.062,601.264,603.792,2.000,4.091,13.959,7541996.012,3696240.692,1824514.563,0.554,7314924.987,614.210
24,611.445,602.497,604.134,2.008,3.295,2.122,3852736.051,3008428.829,1649094.942,0.654,8349680.248,616.010
25,612.967,603.784,604.523,1.139,3.547,-0.275,3433085.301,2968938.826,1680068.347,-0.298,7920734.090,616.870
26,614.268,605.030,604.928,0.549,4.501,1.487,2756763.627,2819908.489,1671020.870,-0.083,7785270.063,616.690
27,615.075,606.141,605.314,0.041,4.222,1.433,1757805.598,2528478.113,1608360.826,-0.082,7676327.023,624.180
28,618.110,607.859,605.932,1.623,5.650,1.992,7089789.305,3978504.647,2137718.069,0.975,9987314.406,639.630
29,625.283,610.884,607.037,3.834,7.490,4.424,23369850.654,8926263.571,3901398.570,0.718,12585445.746,631.750
30,627.439,612.872,607.847,2.412,4.756,2.474,6616208.689,5515088.446,2891809.264,-0.686,10245395.689,626.770
31,627.216,614.195,608.468,1.635,3.515,1.321,-4695510.987,2388037.133,1901292.556,-0.355,8298189.258,611.830
32,622.087,613.970,608.578,-1.979,1.258,-0.753,-47474038.518,-10509022.935,-2522720.104,-0.969,-330563.673,611.080
33,618.418,613.695,608.660,-4.464,1.444,-1.212,-32800608.262,-9837091.965,-2553245.601,0.750,3121139.229,619.910
34,618.915,614.287,609.029,-1.874,3.505,1.012,-11130840.001,-5832731.157,-1413509.794,0.890,6367207.743,616.500
35,618.110,614.497,609.274,-1.639,2.579,0.244,-9741344.621,-5940314.271,-1595439.107,-0.662,5016427.102,616.790
36,617.670,614.716,609.520,0.811,2.994,0.193,-6299018.471,-5318795.405,-1523928.519,0.098,5213673.460,600.990
37,612.110,613.409,609.241,-1.651,1.182,-3.094,-26498212.180,-11183348.185,-3667294.784,-0.881,1485320.515,600.360
38,608.193,612.166,608.949,-3.154,-0.660,-3.830,-18255589.277,-10286871.546,-3605099.659,0.078,1705841.624,611.040
39,609.142,612.059,609.018,-0.886,1.481,-2.246,-2395124.131,-6514235.574,-2525397.829,0.547,3208698.778,612.000
40,610.095,612.053,609.116,-0.777,0.481,-2.357,-1033307.821,-5732848.871,-2387177.415,0.313,3759419.504,610.150
41,610.113,611.872,609.150,1.524,-0.546,-2.348,-1612314.181,-5450703.922,-2399739.693,0.511,4525045.309,610.980
42,610.402,611.787,609.210,1.769,-0.886,-1.910,-645349.737,-4808867.439,-2278811.206,0.810,5781835.071,614.300
43,611.701,612.026,609.377,0.534,0.015,-0.468,1563998.989,-3781099.450,-2007942.103,0.109,5978133.219,618.380
44,613.928,612.631,609.672,1.042,0.385,2.501,3349840.712,-2761801.964,-1715172.718,0.512,6846239.516,616.500
45,614.785,613.000,609.896,1.041,-0.060,3.532,1078033.568,-2828828.512,-1772563.144,0.170,7159953.544,616.440
46,615.337,613.327,610.110,0.894,-0.041,5.605,671966.706,-2572765.513,-1719041.959,0.643,8662304.881,624.500
47,618.391,614.391,610.582,1.660,0.051,7.017,7415552.270,-337004.664,-977344.735,0.917,11039579.047,628.150
48,621.644,615.702,611.158,1.580,-1.795,5.295,7537474.247,436168.942,-690175.458,0.690,12509679.689,624.150
49,622.479,616.506,611.584,1.241,-1.203,5.640,2234830.831,-402557.243,-941987.935,-0.700,11045748.007,624.220
50,623.060,617.241,611.998,1.262,-0.407,5.582,1529249.691,-352972.038,-907231.366,-0.036,10984403.898,625.260
51,623.793,618.005,612.433,0.122,2.195,7.247,1532280.461,-172846.891,-827048.633,0.429,11618942.384,630.080
52,625.889,619.155,613.012,0.307,3.109,5.901,6191476.407,1320745.032,-291412.012,0.686,13825444.098,610.210
53,620.662,618.303,612.920,-2.233,-1.565,3.425,-19995906.715,-5697485.253,-2654666.469,-0.716,11219015.529,611.320
54,617.548,617.638,612.867,-2.067,-0.840,5.018,-12260609.617,-4849154.793,-2462382.828,0.368,12283875.279,608.820
55,614.639,616.798,612.735,-2.629,-1.292,9.557,-10434538.911,-5033273.146,-2604022.654,0.273,13023353.030,610.040
56,613.106,616.154,612.646,-3.181,1.506,8.096,-6169112.794,-4328986.233,-2441210.782,-0.793,11488022.134,613.400
57,613.204,615.892,612.671,0.523,2.172,7.272,-1554285.543,-3185714.310,-2109519.643,0.271,12107594.398,600.760
58,609.056,614.451,612.280,-1.727,-1.682,4.845,-15039519.695,-6883264.185,-3417731.720,-0.853,9271210.111,600.790
59,606.301,613.150,611.904,-1.319,-1.832,3.878,-10006077.133,-6221923.978,-3303681.238,0.036,9344337.203,609.560
60,607.387,612.808,611.827,-0.079,-0.097,3.819,-972162.106,-4001200.937,-2634850.117,0.405,10134283.436,600.620
61,605.131,611.647,611.459,-2.083,-1.696,1.707,-9622503.230,-6184247.084,-3431188.981,-0.904,7410861.627,591.660
62,600.641,609.744,610.810,-1.515,-3.685,0.027,-16754059.647,-8549287.598,-4335647.457,-0.442,5882221.180,592.310
63,597.864,608.083,610.204,-1.411,-4.216,0.017,-10673689.381,-7593445.812,-4144739.305,-0.458,4835374.810,591.770
64,595.833,606.530,609.599,-2.918,-4.011,-0.479,-7502971.301,-6980882.891,-4046929.333,0.374,5640768.700,580.300
65,590.655,604.032,608.639,-3.383,-5.863,-2.456,-16958350.924,-9732142.632,-5090279.524,-0.763,3255016.375,576.710
66,586.007,601.430,607.592,-2.527,-7.653,-2.302,-14930750.479,-9841038.533,-5279960.510,0.013,3295892.851,569.990
67,580.668,598.435,606.359,-3.768,-9.259,-3.671,-16257124.213,-10704736.928,-5726842.843,-0.616,1561479.631,569.560
68,576.965,595.685,605.153,-3.753,-8.746,-3.595,-11412330.752,-9849309.014,-5595560.909,0.814,4823449.193,557.100
69,570.343,592.011,603.577,-3.998,-10.753,-6.379,-23393844.341,-13421457.824,-6964784.207,-0.371,3412812.162,561.360
70,567.349,589.091,602.193,-2.662,-10.220,-6.916,-11478283.888,-10966763.077,-6331419.577,-0.806,1075207.181,561.060
71,565.253,586.422,600.844,-1.567,-10.954,-7.338,-7982474.258,-10016676.593,-6156319.099,-0.680,-1170730.819,576.500
72,569.002,585.477,600.046,1.218,-5.524,-4.589,10232472.681,-4618672.483,-4424558.913,0.388,1132.569,577.320
73,571.775,584.700,599.301,3.630,-5.562,-4.160,7337479.021,-4031418.752,-4228753.975,0.432,815542.763,582.160
74,575.236,584.458,598.739,3.705,-4.379,-2.798,7821730.600,-2810308.989,-3801901.918,0.944,2530905.316,586.890
75,579.121,584.690,598.350,4.604,-3.795,-2.348,8522299.047,-1597571.376,-3351890.841,0.687,3972581.543,579.740
76,579.327,584.218,597.740,0.562,-5.487,-3.193,-1133601.819,-3392603.012,-3912333.881,-0.870,1485900.319,575.360
77,578.005,583.375,597.006,-0.339,-4.228,-3.133,-3995343.146,-3995100.420,-4102710.665,-0.874,-452408.222,581.730
78,579.247,583.218,596.506,-0.074,-3.172,-3.743,744680.923,-2640830.946,-3632958.543,0.964,1094886.967,581.840
79,580.111,583.087,596.025,-0.860,-4.548,-3.368,548611.365,-2374421.118,-3508714.910,-0.488,400996.723,586.760
80,582.327,583.437,595.721,1.211,-2.308,-3.663,3697212.310,-1196436.802,-3065989.366,0.564,1546419.418,591.800
81,585.485,584.233,595.592,2.857,0.024,-3.537,6855095.087,171877.240,-2533633.628,-0.054,1404173.213,587.680
82,586.217,584.561,595.333,1.023,-0.782,-4.665,1748114.711,-650763.072,-2728132.395,-0.213,966377.151,569.090
83,580.508,583.088,594.473,-2.191,-3.833,-7.346,-36313188.969,-11296956.716,-6325104.983,-0.569,-2472788.006,574.180
84,578.398,582.240,593.807,-2.144,-1.055,-6.790,-19681432.763,-8927524.681,-5672410.405,0.726,-534854.766,580.000
85,578.932,582.026,593.355,-1.994,0.570,-5.977,-8208923.675,-6673846.664,-5003279.097,0.802,1494650.777,578.160
86,578.675,581.658,592.856,-1.620,1.433,-6.248,-6639532.130,-6371646.890,-4954015.816,-0.971,-352217.749,577.370
87,578.240,581.250,592.349,1.455,1.371,-7.499,-4915728.680,-5904644.499,-4839724.209,0.714,974156.855,570.610
88,575.697,580.236,591.636,-0.622,2.425,-10.791,-7977078.507,-6685133.419,-5143332.535,-0.423,92350.485,576.280
89,575.891,579.860,591.132,-0.641,2.658,-8.780,-1402641.398,-4929765.206,-4589576.294,0.549,1229099.829,578.510
90,576.764,579.731,590.719,0.061,3.110,-7.700,3120747.225,-3301451.903,-4040163.154,0.744,5289766.608,530.700
91,561.409,575.061,588.751,-8.083,-7.944,-13.260,-221829875.693,-66961420.439,-25931669.986,-0.918,-7614037.555,526.840
92,549.886,570.469,586.721,-7.671,-8.744,-13.785,-154372784.976,-62437342.639,-25719438.299,0.811,-3527612.061,521.530
93,540.434,565.808,584.583,-9.501,-10.415,-15.870,-107668339.134,-57848971.669,-25343700.894,-0.874,-5873969.215,525.730
94,535.533,561.991,582.654,-9.123,-10.421,-14.723,-67496068.756,-51115881.795,-24091498.504,0.599,-4042980.265,525.100
95,532.055,558.478,580.767,-1.055,-9.425,-14.866,-45516300.931,-46395965.937,-23352654.792,-0.080,-4240161.304,525.050
96,529.720,555.294,578.940,-0.340,-8.744,-12.636,-30371366.170,-41985064.100,-22589666.000,0.218,-3884123.835,532.820
97,530.753,553.154,577.428,2.165,-8.408,-11.250,-11103346.757,-35373849.227,-20949588.687,0.244,-3020962.176,537.760
98,533.089,551.688,576.127,2.288,-7.576,-11.993,-3618454.638,-30923832.196,-19890542.186,0.814,-1150911.538,537.970
99,534.716,550.381,574.876,2.451,-8.315,-12.096,-2269686.632,-27937957.760,-19224365.413,0.505,-122370.613,544.100
100,537.844,549.783,573.867,3.628,-8.060,-10.825,7127043.149,-22808580.572,-17744205.802,1.000,4106096.387,538.560
101,538.083,548.714,572.710,1.077,-8.358,-11.853,810627.139,-21762259.078,-17550041.838,-0.666,2685926.867,533.890
102,536.685,547.302,571.437,-0.720,-6.185,-13.090,-2699898.767,-20615467.792,-17293350.321,-0.312,2036906.218,535.790
103,536.387,546.206,570.268,-0.405,-6.686,-13.356,-459194.345,-18269021.860,-16594479.343,-0.074,1881143.643,534.270
104,535.681,545.069,569.088,-1.807,-7.884,-13.338,-1317970.257,-16818212.357,-16149923.367,-0.301,1281018.830,535.300
105,535.554,544.139,567.980,-0.605,-7.413,-13.163,-172689.644,-15014775.791,-15550979.271,-0.962,-696586.814,537.680
106,536.263,543.524,566.987,0.710,-6.874,-13.902,1429825.977,-13143382.171,-14889148.566,0.781,823928.427,542.660
107,538.395,543.441,566.189,1.282,-4.898,-13.610,4341866.618,-10923445.974,-14067669.993,0.486,1816459.523,535.450
108,537.413,542.680,565.181,0.221,-7.085,-14.211,-2726518.505,-11489145.286,-14159329.625,-0.643,312558.154,535.050
109,536.626,541.954,564.193,-0.047,-7.512,-14.285,-2010772.736,-10450110.611,-13714082.136,0.373,852932.408,529.550
110,534.267,540.772,563.057,-1.512,-0.217,-15.307,-5204523.658,-10558864.410,-13644506.508,-0.854,-947919.509,518.420
111,528.985,538.644,561.594,-4.467,-1.598,-17.722,-14438497.778,-12687205.516,-14276045.508,-0.628,-2805625.473,530.460
112,529.476,537.864,560.573,-0.932,1.712,-13.069,3637895.801,-7689311.375,-12503365.887,0.906,188970.054,529.810
113,529.588,537.097,559.564,-0.979,0.776,-13.333,2001833.717,-7077976.049,-12135068.331,0.775,1704285.793,531.250
114,530.142,536.540,558.636,0.321,1.171,-12.741,2520701.092,-6064984.441,-11620527.211,-0.551,341899.963,524.030
115,528.105,535.349,557.502,1.082,-0.194,-14.099,-3900286.959,-7081868.119,-11788452.976,-0.797,-1505870.170,518.390
116,524.866,533.734,556.219,-2.275,-2.708,-15.489,-6835150.746,-7617392.900,-11818499.709,0.512,-352246.467,518.260
117,522.664,532.260,554.975,-2.180,-3.626,-13.733,-4638603.811,-6915308.808,-11439057.422,-0.962,-2169273.562,519.670
118,521.666,531.061,553.817,-2.180,-3.402,-13.502,-2480666.050,-6081926.115,-11003835.556,-0.123,-2329611.526,518.130
119,520.487,529.829,552.647,-1.126,-4.773,-14.999,-2741520.947,-5813478.937,-10750045.234,-0.121,-2585555.860,520.900
120,520.625,528.979,551.606,0.484,-3.279,-13.273,-215267.325,-4799124.760,-10238986.705,0.676,-1405454.191,529.020
121,523.423,528.983,550.866,2.076,-0.912,-10.587,7131624.104,-2263455.072,-9187695.109,0.989,1253345.884,525.600
122,524.149,528.661,550.037,1.141,-1.902,-11.263,1383239.989,-3011081.088,-9218050.294,-0.926,-1486442.116,528.060
123,525.453,528.603,549.317,1.917,-1.162,-10.766,2729786.033,-2207846.878,-8738019.854,0.427,-544911.492,523.080
124,524.662,528.077,548.456,0.419,-2.283,-9.860,-1082589.565,-2826846.295,-8737013.982,-0.482,-1387612.849,521.060
125,523.461,527.409,547.558,-1.505,-3.091,-9.650,-2029398.963,-2931243.578,-8579178.040,-0.522,-2400987.697,519.030
126,521.984,526.611,546.623,-1.250,-4.354,-8.941,-2643680.399,-3020862.596,-8424852.310,-0.986,-4281439.832,519.170
127,521.046,525.902,545.723,-1.684,-3.040,-8.847,-1685262.406,-2711106.770,-8141035.068,0.242,-3881548.249,516.730
128,519.607,525.029,544.772,-1.214,-3.424,-7.246,-2497298.217,-2845417.538,-8009242.765,-0.500,-4726091.249,509.500
129,516.238,523.550,543.616,-2.219,-3.786,-9.238,-7546410.228,-4254866.749,-8325157.240,-0.943,-7028052.804,504.730
130,512.402,521.758,542.341,-2.755,-2.641,-10.040,-8890200.872,-4952287.264,-8431800.680,-0.362,-7907651.219,508.370
131,511.058,520.483,541.227,-2.080,-4.164,-11.818,-3085827.901,-3668934.378,-7875908.263,-0.611,-9337626.696,502.950
132,508.355,518.813,539.972,-2.667,-5.070,-12.882,-5802982.408,-4389730.287,-7986117.547,-0.395,-10157303.836,500.370
133,505.694,517.056,538.674,-1.792,-5.813,-14.049,-6239860.698,-4649148.096,-7957510.981,-0.354,-11134118.579,485.020
134,498.802,514.005,536.914,-3.905,-7.444,-17.358,-31030317.499,-11883632.191,-10339600.165,-0.980,-16280105.866,484.580
135,494.062,511.203,535.199,-4.680,-6.522,-16.414,-21131078.719,-10878772.093,-10044288.722,0.529,-14679253.823,493.000
136,493.708,509.469,533.815,-1.978,-4.874,-14.315,-6325950.500,-7625145.614,-8951547.914,0.796,-12478377.948,487.000
137,491.472,507.329,532.280,-2.672,-6.287,-16.284,-9033244.333,-8274925.270,-9131753.949,-0.904,-14654978.973,480.220
138,487.721,504.747,530.573,-0.990,-7.317,-17.465,-16875365.409,-10587752.154,-9899880.297,0.422,-12629911.864,474.880
139,483.441,501.903,528.747,-2.002,-8.835,-19.067,-18025968.466,-11515316.195,-10241758.798,-0.519,-14604609.648,482.800
140,483.227,500.084,527.241,-2.069,-8.737,-18.418,-2923481.191,-7820381.952,-9011488.236,0.243,-13766725.945,493.650
141,486.701,499.471,526.139,1.366,-6.079,-16.000,7878812.340,-4267640.871,-7749360.772,0.580,-12190699.409,497.570
142,490.324,499.290,525.203,3.613,-5.774,-12.567,8313957.026,-2986508.750,-7194160.537,0.319,-11443465.711,506.380
143,495.676,499.965,524.586,6.633,-3.193,-11.808,12674362.384,-664443.811,-6256805.336,0.888,-9287399.773,521.030
144,504.127,501.971,524.469,7.918,-0.006,-10.167,26208510.023,4472818.009,-4304883.676,0.980,-5724473.489,532.440
145,513.565,504.873,524.730,7.858,2.584,-7.908,32105098.319,8227623.428,-2724452.247,0.414,-4132203.472,535.360
146,520.830,507.777,525.079,7.595,3.118,-7.276,24027195.052,8193696.294,-2377047.631,-0.152,-4541237.334,546.600
147,529.420,511.474,525.784,7.943,5.781,-4.208,30763736.168,11626374.590,-848724.155,0.449,-2775508.794,531.990
148,530.277,513.428,525.988,2.104,4.414,-7.686,-2721570.454,3881749.991,-3105886.763,-0.091,-3207489.507,527.280
149,529.278,514.747,526.030,-0.969,4.468,-8.856,-6273174.023,2238118.452,-3442624.284,-0.660,-5082754.041,534.010
150,530.855,516.582,526.292,-0.252,5.044,0.624,2192387.438,3846251.015,-2702751.017,0.194,-4532233.684,538.260
151,533.323,518.646,526.684,-1.526,7.021,2.168,5415183.875,4609539.180,-2225258.303,-0.527,-6001841.816,528.940
152,531.862,519.627,526.758,-0.573,5.710,1.421,-17047377.816,-1731607.523,-4184184.300,-0.711,-10726537.200,597.620
153,553.782,527.055,529.082,13.340,23.216,13.674,303097518.936,88279718.188,26883733.626,0.565,-2966672.527,594.940
154,567.501,533.520,531.241,11.410,22.774,13.300,198072504.957,78731409.504,25609594.064,-0.415,-4821067.378,602.550
155,579.184,540.094,533.579,11.944,22.221,14.760,139576696.558,73384140.004,25510429.661,0.534,-3234988.663,595.350
156,584.573,545.357,535.604,12.555,22.248,11.736,87701475.839,64866701.375,24147826.538,-1.000,-5464011.663,606.990
157,592.045,551.226,537.945,1.568,26.398,12.874,71930668.559,62535496.863,24680325.799,0.848,-2522665.507,618.230
