NUM,EMA_5,EMA_20,EMA_60,ROC_5,ROC_20,ROC_60,FORCE_5,FORCE_20,FORCE_60,MFM,ACDL,TARGET
423,88.091,86.272,82.521,1.815,5.676,24.083,983517.264,852002.223,879751.505,-0.383,64174070.889,86.740
424,87.641,86.316,82.659,-1.944,1.450,23.667,-2417675.637,-107241.936,548610.097,-0.667,60904545.556,86.900
425,87.394,86.372,82.798,-1.930,0.462,24.338,-1454995.918,-52231.892,546044.636,0.015,60949772.817,86.200
426,86.996,86.356,82.910,-2.045,-0.370,19.556,-1526511.279,-206261.426,473402.451,-0.722,59228106.989,86.640
427,86.877,86.383,83.032,-2.234,-0.161,21.515,-579925.959,-61546.559,500938.262,-0.200,58631177.589,88.320
428,87.358,86.567,83.205,1.822,0.914,22.974,1411865.254,458167.178,661413.980,0.455,60093469.640,87.870
429,87.529,86.691,83.358,1.116,2.892,18.840,560577.103,305770.380,602285.679,-0.515,58787623.737,87.470
430,87.509,86.765,83.493,1.473,2.833,18.910,96697.668,197500.706,555290.700,0.014,58816886.456,87.690
431,87.569,86.853,83.631,1.212,3.408,17.311,251850.259,232229.728,555515.773,-0.329,57974982.618,88.060
432,87.733,86.968,83.776,-0.294,2.874,15.247,523992.983,311853.414,572327.664,1.000,60862221.618,85.830
433,87.099,86.860,83.843,-2.322,-1.209,11.179,-1582787.945,-269880.225,363518.566,-0.766,58870265.356,85.340
434,86.512,86.715,83.892,-2.435,-1.795,12.039,-1462148.397,-360450.613,311571.423,0.315,59655280.561,86.130
435,86.385,86.659,83.966,-1.779,0.596,13.240,-347010.268,-146763.318,363102.393,0.085,59856735.294,86.970
436,86.580,86.689,84.064,-1.238,0.648,13.154,665301.862,123397.581,439391.695,0.645,61922119.536,87.730
437,86.963,86.788,84.184,2.214,0.401,10.770,1061241.294,288133.065,485743.448,0.639,63479495.562,87.170
438,87.032,86.825,84.282,2.144,0.149,10.889,285976.036,140258.060,428356.631,-0.165,63107904.056,87.110
439,87.058,86.852,84.375,1.138,-1.526,9.710,153130.491,116180.093,410621.640,-0.296,62552605.096,86.620
440,86.912,86.830,84.449,-0.402,-2.246,10.260,-263226.789,739.955,361226.132,-0.191,62125016.934,87.550
441,87.125,86.898,84.550,-0.205,-0.511,9.849,540497.054,205235.649,419807.070,0.558,63414803.609,89.440
442,87.896,87.140,84.711,2.604,0.925,14.991,2218826.959,716688.137,588845.748,0.760,65655663.677,89.390
443,88.394,87.355,84.864,2.617,3.055,13.598,1439697.506,637140.562,565652.071,0.000,65655663.677,89.420
444,88.736,87.551,85.013,3.233,2.900,13.621,978810.617,581892.588,548976.162,-0.481,64742086.586,89.500
445,88.991,87.737,85.161,2.227,3.828,12.338,705472.145,541597.599,536183.344,0.354,65443833.051,87.990
446,88.657,87.761,85.253,-1.621,1.558,9.372,-1684935.920,-125769.034,306611.692,-0.930,61460123.672,89.900
447,89.071,87.965,85.406,0.571,1.789,12.812,541802.183,361949.768,460338.469,0.897,63805831.126,88.970
448,89.038,88.060,85.523,-0.503,1.252,14.387,-694703.494,25791.233,341385.901,-0.353,62603662.302,89.080
449,89.052,88.158,85.639,-0.469,1.841,13.550,-349795.586,55717.804,341341.125,0.416,63890225.335,89.060
450,89.055,88.243,85.751,1.216,1.562,14.355,-247095.658,46440.318,328782.537,0.852,65666157.557,91.160
451,89.756,88.521,85.929,1.402,3.520,17.067,3216895.362,1008196.231,650621.713,0.262,66934267.232,91.060
452,90.191,88.763,86.097,2.349,6.093,12.573,2026572.241,878456.209,617680.870,0.567,68942757.174,90.920
453,90.434,88.968,86.255,2.066,6.539,13.296,1177520.354,745214.339,580360.729,-0.537,66944782.427,91.040
454,90.636,89.166,86.412,2.223,5.701,9.978,885018.769,702814.459,571169.086,0.243,67551610.097,90.450
455,90.574,89.288,86.544,-0.779,4.001,8.349,12580.103,470899.060,495645.600,-1.000,64615513.097,89.490
456,90.213,89.307,86.641,-1.724,2.006,7.071,-795604.945,196339.622,400313.776,-0.766,62690752.314,91.360
457,90.595,89.503,86.796,0.484,4.807,10.019,1533927.104,767449.296,590237.626,0.462,64219256.929,91.020
458,90.737,89.647,86.934,-0.022,4.489,10.878,695565.722,600915.360,538716.489,0.136,64612769.111,90.390
459,90.621,89.718,87.047,-0.066,4.352,9.246,-227561.218,346179.125,453059.716,-0.825,61897058.861,90.940
460,90.727,89.834,87.175,1.620,3.872,11.065,574531.404,520706.509,509638.631,0.673,64561093.042,88.590
461,90.015,89.716,87.221,-3.032,-0.950,7.032,-5212032.180,-1127471.192,-57403.925,-0.085,63952528.921,90.640
462,90.223,89.804,87.334,-0.417,1.398,9.654,-823005.604,-262469.407,205299.402,0.484,65829169.487,91.160
463,90.536,89.933,87.459,0.852,1.946,8.705,50753.878,-66208.241,257528.039,-0.457,64248270.287,91.650
464,90.907,90.097,87.596,0.781,2.402,7.193,414486.212,48854.533,286525.509,0.431,65251685.176,90.510
465,90.775,90.136,87.692,2.167,2.864,4.636,-832561.839,-272622.846,168060.478,-0.965,62435359.094,89.300
466,90.283,90.056,87.745,-1.478,-0.667,3.213,-1967441.959,-650201.832,23625.636,-0.625,60246721.594,88.490
467,89.685,89.907,87.769,-2.929,-0.540,1.971,-2167256.893,-832743.254,-61309.196,-0.756,57851550.199,88.570
468,89.314,89.780,87.795,-3.361,-0.573,1.200,-1389505.022,-737624.970,-53856.478,0.085,58028144.582,89.180
469,89.269,89.723,87.841,-1.469,0.135,4.426,-416557.851,-521723.879,-1948.512,-0.232,57445684.915,90.480
470,89.673,89.795,87.927,1.321,-0.746,6.372,635895.332,-211007.157,87977.725,0.581,58670783.388,89.630
471,89.658,89.779,87.983,1.288,-1.570,5.696,-846596.228,-553918.795,-39876.606,-0.026,58554812.414,89.980
472,89.766,89.798,88.049,1.592,-1.034,5.117,-283529.719,-420916.690,-10942.838,0.324,59335306.012,88.690
473,89.407,89.693,88.070,-0.549,-2.581,2.083,-1795707.503,-839883.012,-168618.911,-0.410,57803960.520,88.870
474,89.228,89.614,88.096,-1.779,-1.747,2.267,-1090071.935,-729303.754,-152559.301,0.820,59266879.800,86.930
475,88.462,89.359,88.058,-3.012,-2.861,1.530,-2453481.463,-1153208.208,-317403.276,-0.217,58688012.681,86.490
476,87.805,89.085,88.006,-3.879,-5.331,0.093,-1940851.216,-1130577.971,-337015.979,-0.561,57519599.633,86.490
477,87.366,88.838,87.957,-2.481,-4.977,-1.019,-1293900.810,-1022903.878,-325966.274,-0.217,57144337.262,86.600
478,87.111,88.625,87.912,-2.554,-4.193,-0.506,-798612.770,-907202.241,-308984.977,0.084,57291123.140,86.070
479,86.764,88.382,87.852,-0.989,-5.355,-2.702,-929670.367,-934305.415,-337929.258,-0.543,56069872.485,86.850
480,86.793,88.236,87.819,0.416,-1.964,-1.986,-60807.285,-685617.387,-271868.663,0.223,56549345.694,85.870
481,86.485,88.011,87.755,-0.717,-5.263,-2.420,-700184.683,-808790.919,-327838.198,-0.802,54929677.965,88.050
482,87.007,88.014,87.765,1.674,-3.412,-0.643,2026989.238,-19254.919,-71799.665,0.826,57765774.244,88.950
483,87.654,88.103,87.803,3.346,-2.946,2.548,2142747.459,208699.254,8399.141,0.115,58069269.138,87.350
484,87.553,88.032,87.789,0.576,-3.491,0.518,199914.839,-162200.713,-112720.516,-0.192,57626270.292,86.330
485,87.145,87.870,87.741,0.536,-3.326,0.151,-328085.421,-278570.735,-154404.629,-0.733,56631175.825,86.430
486,86.907,87.733,87.698,-1.840,-2.328,-0.242,-170816.514,-238352.446,-144630.008,-0.246,56278176.141,85.600
487,86.471,87.529,87.629,-3.766,-3.353,-3.080,-429428.182,-305809.500,-170925.795,-0.902,55249450.180,85.190
488,86.044,87.307,87.549,-2.473,-4.474,-3.050,-707976.605,-397167.972,-206799.489,-0.187,54672712.797,83.840
489,85.309,86.976,87.427,-2.884,-7.339,-4.150,-1848469.153,-752623.808,-335411.120,-0.746,52391246.360,84.660
490,85.093,86.756,87.337,-2.048,-5.545,-3.455,-197470.856,-385276.232,-222626.305,0.436,54041557.104,85.230
491,85.139,86.611,87.268,-0.432,-5.279,-3.214,457646.503,-180213.617,-157363.763,0.234,54767450.849,88.330
492,86.202,86.774,87.302,3.686,-0.406,2.913,3927459.035,871909.975,204093.544,0.835,57694382.363,89.230
493,87.212,87.008,87.366,6.429,0.405,4.558,3454469.924,1027774.901,279647.582,0.814,59963044.107,89.390
494,87.938,87.235,87.432,5.587,2.830,3.785,2414670.456,961803.150,281464.760,0.269,60526310.887,90.580
495,88.818,87.554,87.535,6.277,4.729,4.151,2059190.944,998605.890,316440.732,0.794,61426020.769,91.190
496,89.609,87.900,87.655,3.238,5.434,3.944,1909330.239,1056796.647,358839.686,0.833,63624939.936,90.810
497,90.009,88.177,87.759,1.771,4.861,4.176,948114.253,863357.183,315129.607,-0.902,61311091.692,91.310
498,90.443,88.475,87.875,2.148,6.088,4.821,1030956.169,895098.404,344031.587,0.872,63398846.585,92.080
499,90.989,88.819,88.013,1.656,6.022,6.303,1315916.969,989454.610,394582.636,-0.203,62902615.402,91.590
500,91.189,89.083,88.130,0.439,6.661,4.615,508894.509,789968.418,345411.061,-0.217,62412309.098,89.430
501,90.603,89.116,88.173,-1.520,1.567,-0.011,-1745104.594,119199.730,129066.344,-0.764,60201464.502,89.200
502,90.135,89.124,88.206,-2.311,0.281,-0.213,-1373425.569,47840.945,104176.709,0.094,60459017.185,89.600
503,89.957,89.169,88.252,-2.693,2.576,0.201,-649587.046,119293.236,126927.965,0.037,60532914.408,89.970
504,89.961,89.245,88.308,-1.769,4.216,0.525,-216284.897,169867.156,144088.340,0.923,62155332.869,90.690
505,90.204,89.383,88.387,1.409,4.929,3.069,399929.668,309152.074,192884.092,0.159,62515536.654,90.550
506,90.319,89.494,88.457,1.513,5.783,0.723,193031.299,258683.740,179321.813,-0.286,62064994.940,91.070
507,90.570,89.644,88.543,1.641,6.902,2.360,501384.013,340531.902,210101.079,0.696,63560766.766,89.750
508,90.296,89.654,88.583,-0.245,7.049,0.752,-843567.672,-28420.759,87361.010,-0.747,61559872.544,89.500
509,90.031,89.640,88.613,-1.312,5.717,0.494,-728488.031,-73173.901,68158.067,-0.451,60660926.563,89.130
510,89.731,89.591,88.630,-1.568,4.576,-2.227,-709999.184,-130302.243,43857.098,-0.706,59376942.799,90.670
511,90.044,89.694,88.697,-0.439,2.649,-0.428,542777.177,172424.628,142364.403,0.863,61084394.363,92.100
512,90.729,89.923,88.808,2.618,3.216,1.298,1770277.042,558410.546,276230.382,0.373,62186908.916,91.680
513,91.046,90.090,88.902,2.436,2.562,0.703,894612.694,423636.589,239084.599,-0.976,60196260.723,92.540
514,91.544,90.324,89.022,3.826,2.164,2.311,1314644.916,588500.663,301891.968,0.963,62608941.316,92.550
515,91.879,90.536,89.137,2.073,1.491,3.419,888764.524,535977.146,293207.108,0.470,64348433.367,92.800
516,92.186,90.751,89.257,0.760,2.191,1.576,680260.349,510003.323,292224.973,0.696,65081778.224,94.100
517,92.824,91.070,89.416,2.640,3.056,3.384,1430868.133,740677.644,378777.719,0.618,66476766.912,93.990
518,93.213,91.348,89.566,1.567,2.074,3.983,850870.249,640696.391,356223.514,0.524,67950425.156,93.080
519,93.169,91.513,89.681,0.573,1.627,2.353,108255.572,448537.327,299397.373,-0.853,66659382.091,94.650
520,93.662,91.812,89.844,1.994,5.837,6.841,1289825.225,753720.870,409350.395,0.889,68728884.770,96.150
521,94.492,92.225,90.051,2.179,7.791,6.079,2444649.983,1134728.358,551807.742,0.600,70630604.570,95.340
522,94.774,92.522,90.224,1.436,6.406,4.585,1018874.106,852118.262,473627.894,-0.641,69180937.175,96.110
523,95.220,92.864,90.417,3.255,6.824,4.866,1234736.900,929674.856,512737.225,0.232,69682581.512,95.940
524,95.460,93.157,90.598,1.363,5.789,5.999,692417.904,803780.099,483066.493,0.694,71283055.648,98.500
525,96.473,93.665,90.858,2.444,8.780,10.302,6789669.962,2535246.192,1089660.184,-0.528,67366048.576,99.580
526,97.509,94.229,91.143,4.447,9.344,12.532,6277842.322,2794192.940,1226202.048,0.720,70867021.249,99.470
527,98.163,94.728,91.416,3.496,10.830,12.307,4052017.664,2490019.169,1172896.026,0.208,71622883.430,100.080
528,98.802,95.238,91.701,4.315,11.821,12.222,3326259.406,2431421.428,1195907.398,0.333,72647333.097,100.590
529,99.398,95.747,91.992,2.122,12.858,11.174,2705969.141,2339418.303,1204742.848,0.208,73244754.196,101.440
530,100.079,96.290,92.302,1.868,11.878,13.176,2600817.594,2344284.607,1243620.607,0.718,75263043.254,101.900
531,100.686,96.824,92.616,2.443,10.641,13.247,2223077.356,2260790.538,1250964.091,0.133,75688433.654,101.320
532,100.897,97.252,92.902,1.239,10.515,14.241,956083.404,1895200.534,1158214.301,-0.921,73183395.783,102.470
533,101.421,97.749,93.216,1.869,10.730,15.303,1697835.753,2017690.050,1224546.306,1.000,75949778.783,102.410
534,101.751,98.193,93.517,0.956,10.654,17.807,1081867.202,1811236.722,1179476.922,0.113,76233416.051,103.080
535,102.194,98.658,93.831,1.158,11.078,19.181,1254680.041,1791148.055,1193274.588,0.444,77293221.164,103.620
536,102.669,99.131,94.151,2.270,10.117,19.806,1344108.981,1765606.989,1204084.171,0.224,77926351.756,103.450
537,102.930,99.542,94.456,0.956,10.065,19.457,771162.491,1561765.324,1152319.755,-0.174,77542116.499,102.850
538,102.903,99.857,94.732,0.430,10.496,19.496,68396.927,1285679.655,1070698.314,-0.491,76447386.744,102.900
539,102.902,100.147,94.999,-0.175,8.716,18.480,79930.751,1173043.345,1038970.448,0.267,76996711.544,102.730
540,102.845,100.393,95.253,-0.859,6.843,19.634,-43996.409,1033529.624,995336.967,-0.517,76108727.579,101.350
541,102.346,100.484,95.453,-2.030,6.304,15.105,-1222628.899,594155.957,845329.398,-0.646,74431716.831,102.270
542,102.321,100.654,95.676,-0.564,6.409,14.975,-201399.626,712908.620,877976.268,-0.459,73513895.696,101.340
543,101.994,100.720,95.862,-1.516,5.629,16.016,-863431.678,436679.629,777468.988,0.000,73513895.696,102.020
544,102.003,100.843,96.064,-0.691,3.574,18.174,-195917.052,503577.969,789326.142,-0.306,73002039.724,101.710
545,101.905,100.926,96.249,0.355,2.139,17.679,-345455.938,394234.000,742314.344,0.185,73387065.835,100.570
546,101.460,100.892,96.391,-1.662,1.106,17.488,-1301294.819,50690.516,612632.805,0.061,73557877.774,101.150
547,101.357,100.917,96.547,-0.187,1.069,18.735,-274092.052,215416.513,650917.417,0.429,74873380.346,102.120
548,101.611,101.031,96.729,0.098,1.521,21.803,516186.065,394590.397,698321.512,0.796,76593185.528,101.770
549,101.664,101.102,96.895,0.059,0.325,20.210,165259.927,305906.326,657832.533,0.510,77374776.626,102.810
550,102.046,101.264,97.089,2.227,0.893,20.627,721916.884,451556.276,696435.755,0.897,78957499.461,102.000
551,102.031,101.334,97.250,0.840,0.671,15.476,-57273.527,254679.073,620629.522,0.310,79574886.485,103.510
552,102.524,101.542,97.455,1.361,1.015,16.004,1510793.265,672988.386,752639.270,0.990,82621851.832,101.890
553,102.313,101.575,97.600,0.118,-0.508,13.984,-535149.250,168224.322,576256.531,-0.887,80089764.952,98.660
554,101.095,101.297,97.635,-4.037,-4.288,8.920,-7166317.843,-1793383.235,-112429.094,-0.753,75326748.643,98.710
555,100.300,101.051,97.670,-3.225,-4.738,8.247,-4720618.062,-1606319.927,-103143.501,-0.110,74951404.687,99.980
556,100.193,100.949,97.746,-3.410,-3.354,10.098,-2037726.088,-1136379.185,9354.904,0.989,77542144.074,98.090
557,99.492,100.677,97.757,-3.730,-4.628,7.425,-2972173.619,-1489206.756,-149675.377,-0.937,75143361.407,99.200
558,99.395,100.536,97.805,0.547,-3.596,7.732,-1170814.599,-1115767.690,-65033.449,0.600,76457903.807,100.400
559,99.730,100.523,97.890,1.712,-2.268,9.619,239248.134,-718135.186,37406.127,0.619,78036152.093,101.030
560,100.163,100.571,97.993,1.050,-0.316,12.971,614694.546,-519685.419,80953.053,0.206,78481970.327,101.660
561,100.662,100.675,98.113,3.640,-0.596,13.969,815811.414,-354187.270,118234.761,0.662,79761288.063,101.620
562,100.981,100.765,98.228,2.440,0.276,13.415,519350.956,-327461.812,111946.082,0.935,81481875.837,102.770
563,101.578,100.956,98.377,2.361,0.735,14.227,1142585.587,-68745.939,186605.385,0.040,81564973.397,102.290
564,101.815,101.083,98.505,1.247,0.570,12.791,459567.085,-148529.175,150766.851,-0.220,81149923.068,102.910
565,102.180,101.257,98.650,1.230,2.327,13.650,607697.850,-48292.170,175461.688,0.087,81277321.039,103.350
566,102.570,101.456,98.804,1.702,2.175,13.484,647019.700,25417.884,193501.088,0.745,82506750.766,104.220
567,103.120,101.720,98.981,1.411,2.056,16.123,893096.647,154925.756,232574.841,0.898,83936726.065,103.380
568,103.207,101.878,99.125,1.066,1.582,15.508,74871.884,-8550.758,173750.169,-0.286,83405577.208,103.640
569,103.351,102.045,99.273,0.709,0.807,16.280,203682.576,36197.311,183178.162,-0.469,82573899.396,104.100
570,103.601,102.241,99.432,0.726,2.059,14.812,381417.344,102929.651,201332.547,0.356,83144077.158,104.240
571,103.814,102.432,99.589,0.019,0.705,13.181,411503.689,138048.387,210196.279,0.027,83235134.375,102.640
572,103.423,102.451,99.689,-0.716,0.736,11.955,-560649.807,-113666.393,121174.866,-0.607,82284592.732,102.300
573,103.048,102.437,99.775,-1.293,3.689,10.547,-600339.025,-167576.018,94916.102,0.271,82826034.336,103.120
574,103.072,102.502,99.885,-0.941,4.468,11.421,93115.504,-10661.678,140329.494,-0.065,82708322.945,101.050
575,102.398,102.364,99.923,-3.060,1.070,8.890,-1295653.248,-397569.208,2181.289,-0.938,80862943.540,101.320
576,102.039,102.264,99.969,-1.286,3.293,7.673,-710354.832,-315872.903,17199.673,0.041,80932995.595,99.400
577,101.159,101.992,99.950,-2.835,0.202,5.756,-2324839.648,-814723.986,-165456.358,-0.624,79129368.807,103.790
578,102.036,102.163,100.076,0.650,3.376,11.506,4034173.731,858316.440,389220.915,0.909,82596586.436,105.120
579,103.064,102.444,100.241,4.028,4.048,11.062,4602664.351,1323204.931,564644.675,0.536,84911140.294,105.630
580,103.919,102.748,100.418,4.254,3.905,9.860,3540136.121,1331954.905,592527.789,0.710,86880941.348,105.790
581,104.543,103.038,100.594,6.429,4.104,10.961,2497962.480,1244493.980,586661.803,-0.262,86204839.578,104.000
582,104.362,103.129,100.706,0.202,1.197,8.209,-397851.050,536496.639,364493.281,-0.489,84515614.854,104.510
583,104.411,103.261,100.831,-0.580,2.170,8.933,635253.587,742683.898,441115.235,-0.331,82762129.833,105.740
584,104.854,103.497,100.991,0.104,2.750,7.350,1765493.071,1055378.007,558651.523,-0.045,82613868.774,105.100
585,104.936,103.650,101.126,-0.652,1.693,5.543,286214.794,700357.076,452717.317,0.659,85365925.274,105.200
586,105.024,103.797,101.260,1.154,0.940,5.761,282814.463,659943.431,446923.759,0.073,85567886.591,105.260
587,105.103,103.937,101.391,0.718,1.819,5.176,232558.615,609667.573,436599.929,-0.576,84300769.682,105.650
588,105.285,104.100,101.531,-0.085,1.939,5.030,377098.317,615049.492,444127.069,0.477,85116022.136,107.100
589,105.890,104.385,101.713,1.903,2.882,5.580,1621565.261,947949.459,564335.990,0.914,87706993.050,105.450
590,105.743,104.487,101.836,0.238,1.161,3.484,-210098.543,488770.830,418835.592,-0.412,86740362.639,103.100
591,104.862,104.355,101.877,-2.052,0.448,1.757,-3389987.228,-486327.783,85438.864,-0.657,84015146.835,105.360
592,105.028,104.450,101.991,-0.274,2.991,2.820,-448177.359,77650.328,260848.816,0.845,86047997.704,103.790
593,104.615,104.388,102.050,-3.091,0.650,1.348,-1841640.129,-370560.719,100540.144,-0.731,83893594.281,102.120
594,103.784,104.172,102.053,-3.158,1.059,-0.931,-2736380.750,-766303.698,-51145.172,-0.539,82432682.617,103.220
595,103.596,104.081,102.091,0.116,1.875,-0.386,-1037778.766,-468615.231,27889.922,0.231,82927666.924,103.450
596,103.547,104.021,102.135,-1.813,4.074,0.000,-558395.088,-385854.517,40102.458,0.437,83688438.709,103.750
597,103.615,103.995,102.188,-0.039,-0.039,0.875,-155349.692,-287131.125,60123.397,0.741,85295623.119,104.170
598,103.800,104.012,102.253,2.007,-0.904,1.234,131671.199,-192574.543,81290.269,-0.064,85188371.906,105.930
599,104.510,104.194,102.374,2.625,0.284,3.115,1655227.999,273607.947,232800.149,0.452,86395421.982,104.680
600,104.567,104.241,102.449,1.189,-1.049,3.286,516409.499,79814.095,167422.193,-0.872,85166658.610,106.500
601,105.211,104.456,102.582,2.651,2.404,4.136,1400864.293,374095.979,265859.953,0.811,86578298.800,106.820
602,105.747,104.681,102.721,2.544,2.210,5.408,1156940.142,402190.823,279080.671,0.754,88154058.568,104.700
603,105.398,104.683,102.786,-1.161,-0.984,2.627,-553501.639,-14625.941,139622.773,-0.931,86408005.136,106.110
604,105.636,104.819,102.895,1.366,0.961,4.326,511504.428,238340.011,221652.078,0.901,88096848.131,107.280
605,106.184,105.053,103.039,0.732,1.977,6.672,1024220.552,410845.991,281586.528,0.379,88761339.166,107.190
606,106.519,105.257,103.175,0.346,1.834,5.971,644963.121,360903.350,268631.175,0.056,88831432.832,107.860
607,106.966,105.505,103.329,3.018,2.092,5.621,777207.604,425740.800,293977.581,0.724,89957301.488,108.290
608,107.407,105.770,103.491,2.054,1.111,6.407,883945.996,489710.512,320320.047,0.960,92407361.648,107.460
609,107.425,105.931,103.621,0.168,1.906,4.523,154830.511,318938.038,267083.309,-0.550,91544182.535,108.120
610,107.657,106.139,103.769,0.868,4.869,6.000,434713.260,383275.250,290932.340,0.522,92330331.752,106.830
611,107.381,106.205,103.869,-0.955,1.395,3.207,-562332.910,103303.774,197576.353,-0.774,90795612.392,107.650
612,107.471,106.343,103.993,-0.591,3.719,5.653,366570.154,305310.679,264028.810,0.590,92395382.699,109.220
613,108.054,106.617,104.165,1.638,6.953,10.703,1213571.456,553145.287,350702.425,0.882,94029463.287,107.670
614,107.926,106.717,104.279,-0.416,4.311,9.077,-6646.580,267409.293,258971.767,-0.847,92691900.190,108.380
615,108.077,106.875,104.414,1.451,4.766,8.402,707640.490,445390.754,320520.713,-0.165,92194389.852,108.310
616,108.155,107.012,104.542,0.613,4.395,10.419,423018.230,389046.273,305217.532,-0.270,91629809.581,106.590
617,107.633,106.972,104.609,-2.408,2.323,7.450,-1190891.500,-68835.368,150334.631,-0.936,89224771.454,104.040
618,106.435,106.693,104.590,-3.371,-1.784,3.625,-3780657.667,-915631.047,-148371.095,-0.644,86963415.018,104.990
619,105.954,106.530,104.603,-3.128,0.296,3.920,-1629176.311,-573781.767,-55841.341,0.312,87842950.018,104.830
620,105.579,106.369,104.611,-3.213,-1.568,3.118,-1182932.847,-546797.400,-63533.294,0.650,89022886.568,105.550
621,105.569,106.291,104.642,-0.976,-1.189,3.867,18433.782,-264134.120,17932.291,0.567,90928434.701,105.420
622,105.520,106.208,104.667,1.326,0.688,2.579,-118847.142,-276446.013,4445.691,0.651,92897881.416,104.970
623,105.336,106.090,104.677,-0.019,-1.074,2.620,-355031.628,-328917.878,-22827.958,-0.250,92438214.416,100.640
624,103.771,105.571,104.545,-3.997,-6.189,-2.206,-7940213.845,-2498599.821,-779803.378,-1.000,87100898.416,102.080
625,103.207,105.238,104.464,-3.288,-4.767,-1.229,-3332662.457,-1700405.522,-561369.158,0.915,90837440.615,102.110
626,102.842,104.940,104.387,-3.140,-5.331,-2.025,-2188815.061,-1529045.022,-539721.654,0.333,91936104.281,98.910
627,101.531,104.366,104.207,-5.773,-8.662,-4.324,-5914286.308,-2656300.620,-960230.085,-0.711,88967171.679,98.720
628,100.594,103.828,104.027,-1.908,-8.133,-4.747,-4162591.208,-2466100.657,-950360.279,0.156,89507401.973,101.650
629,100.946,103.621,103.949,-0.421,-5.984,-2.354,1224302.271,-1088558.763,-525820.951,0.752,92587045.783,106.250
630,102.714,103.871,104.025,4.054,-0.543,1.928,9459049.514,1484498.643,341535.277,0.519,95509748.005,104.510
631,103.313,103.932,104.041,5.662,-2.917,1.822,4332091.169,779134.437,136179.185,0.159,96049303.176,103.460
632,103.362,103.887,104.022,4.801,-5.274,1.134,2102362.230,480445.857,54432.469,-0.966,93881197.287,105.440
633,104.055,104.035,104.068,3.728,-2.071,2.250,3251451.200,963225.218,234602.852,0.993,96664439.986,105.630
634,104.580,104.187,104.119,-0.584,-2.537,4.532,2310375.813,912272.820,240951.120,-0.254,96092576.225,104.820
635,104.660,104.247,104.142,0.297,-3.222,3.454,840395.692,625431.166,164212.902,-0.483,94840235.045,105.630
